offense_id,occur_date,UC2_Literal,neighborhood,npu,lat,long,use_date,zip,county,total_cases,deaths
210410061,2/9/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.745866,-84.403827,2021-02-10,30313,Fulton,259.0,8.0
210411740,2/10/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762423,-84.396679,2021-02-10,30313,Fulton,259.0,8.0
210430124,2/11/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.747591,-84.40373000000001,2021-02-12,30313,Fulton,315.0,12.0
210430222,2/11/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762661,-84.39720799999999,2021-02-13,30313,Fulton,332.0,10.0
210430524,2/12/2021,AUTO THEFT,Downtown,M,33.767095,-84.39477600000001,2021-02-12,30313,Fulton,315.0,12.0
210441163,2/13/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762011,-84.395747,2021-02-13,30313,Fulton,332.0,10.0
210441455,2/13/2021,LARCENY-FROM VEHICLE,Downtown,M,33.766292,-84.39286700000001,2021-02-13,30313,Fulton,332.0,10.0
210450109,2/13/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.747591,-84.40373000000001,2021-02-14,30313,Fulton,198.0,0.0
210450694,2/13/2021,AUTO THEFT,Downtown,M,33.762925,-84.391942,2021-02-14,30313,Fulton,198.0,0.0
210451717,2/14/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.746511,-84.402189,2021-02-15,30313,Fulton,198.0,2.0
210470855,2/16/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.748717,-84.399557,2021-02-16,30313,Fulton,220.0,11.0
210471644,2/16/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.749812,-84.400944,2021-02-16,30313,Fulton,220.0,11.0
210491143,2/19/2021,LARCENY-NON VEHICLE,Downtown,M,33.762881,-84.39274300000001,2021-02-19,30313,Fulton,291.0,8.0
210501891,2/19/2021,LARCENY-FROM VEHICLE,Downtown,M,33.76108,-84.394722,2021-02-19,30313,Fulton,291.0,8.0
210502266,2/19/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762915,-84.397081,2021-02-20,30313,Fulton,273.0,5.0
210510027,2/19/2021,AUTO THEFT,Downtown,M,33.763202,-84.39638199999999,2021-02-20,30313,Fulton,273.0,5.0
210510344,2/20/2021,AGG ASSAULT,Downtown,M,33.763298,-84.39689,2021-02-20,30313,Fulton,273.0,5.0
210510703,2/20/2021,LARCENY-FROM VEHICLE,Downtown,M,33.766129,-84.394795,2021-02-20,30313,Fulton,273.0,5.0
210511193,2/20/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762915,-84.397081,2021-02-20,30313,Fulton,273.0,5.0
210511561,2/20/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.751894,-84.399108,2021-02-21,30313,Fulton,208.0,0.0
210512072,2/20/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762011,-84.395747,2021-02-21,30313,Fulton,208.0,0.0
210520108,2/21/2021,AGG ASSAULT,Castleberry Hill,M,33.747892,-84.401614,2021-02-21,30313,Fulton,208.0,0.0
210520137,2/20/2021,LARCENY-FROM VEHICLE,Downtown,M,33.766461,-84.3955,2021-02-21,30313,Fulton,208.0,0.0
210520733,2/19/2021,AUTO THEFT,Castleberry Hill,M,33.751253000000005,-84.398558,2021-02-21,30313,Fulton,208.0,0.0
210521666,2/21/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.745866,-84.403827,2021-02-21,30313,Fulton,208.0,0.0
210530531,2/22/2021,LARCENY-NON VEHICLE,Castleberry Hill,M,33.749391,-84.404106,2021-02-22,30313,Fulton,148.0,3.0
210531633,2/22/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.749812,-84.400944,2021-02-22,30313,Fulton,148.0,3.0
210531695,2/22/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.749812,-84.400944,2021-02-22,30313,Fulton,148.0,3.0
210541205,2/23/2021,LARCENY-FROM VEHICLE,Downtown,M,33.76495,-84.39547900000001,2021-02-23,30313,Fulton,274.0,2.0
210541379,2/21/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.748856,-84.40046600000001,2021-02-24,30313,Fulton,292.0,15.0
210542025,2/23/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.746321,-84.403797,2021-02-23,30313,Fulton,274.0,2.0
210542036,2/23/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.745809,-84.40393,2021-02-23,30313,Fulton,274.0,2.0
210550376,2/23/2021,LARCENY-FROM VEHICLE,Downtown,M,33.770267,-84.396069,2021-02-24,30313,Fulton,292.0,15.0
210551266,2/23/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.748717,-84.399557,2021-02-24,30313,Fulton,292.0,15.0
210552029,2/24/2021,LARCENY-FROM VEHICLE,Downtown,M,33.770503000000005,-84.39556,2021-03-05,30313,Fulton,230.0,5.0
210560074,2/24/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762915,-84.397081,2021-02-25,30313,Fulton,305.0,14.0
210560117,2/24/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.747493,-84.403111,2021-02-25,30313,Fulton,305.0,14.0
210560294,2/24/2021,LARCENY-FROM VEHICLE,Downtown,M,33.769688,-84.39518000000001,2021-02-25,30313,Fulton,305.0,14.0
210560662,2/23/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.745966,-84.40420399999998,2021-02-25,30313,Fulton,305.0,14.0
210561537,2/25/2021,LARCENY-FROM VEHICLE,Downtown,M,33.768423,-84.39583,2021-02-25,30313,Fulton,305.0,14.0
210561934,2/25/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.748484999999995,-84.404225,2021-02-25,30313,Fulton,305.0,14.0
210570933,2/26/2021,AUTO THEFT,Castleberry Hill,M,33.748717,-84.399557,2021-02-27,30313,Fulton,278.0,6.0
210571333,2/26/2021,AUTO THEFT,Castleberry Hill,M,33.746511,-84.402189,2021-02-26,30313,Fulton,388.0,0.0
210571486,2/26/2021,LARCENY-FROM VEHICLE,Downtown,M,33.761733,-84.39569499999999,2021-02-26,30313,Fulton,388.0,0.0
210571573,2/26/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.745844,-84.404442,2021-02-26,30313,Fulton,388.0,0.0
210571806,2/26/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.751661,-84.398772,2021-02-26,30313,Fulton,388.0,0.0
210580242,2/26/2021,LARCENY-FROM VEHICLE,Downtown,M,33.765934,-84.397937,2021-02-27,30313,Fulton,278.0,6.0
210580738,2/27/2021,LARCENY-FROM VEHICLE,Downtown,M,33.765564000000005,-84.396061,2021-02-27,30313,Fulton,278.0,6.0
210580746,2/26/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.75271,-84.40059000000001,2021-02-27,30313,Fulton,278.0,6.0
210581791,2/27/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.749812,-84.400944,2021-02-27,30313,Fulton,278.0,6.0
210591322,2/28/2021,LARCENY-FROM VEHICLE,Downtown,M,33.766589,-84.395579,2021-03-12,30313,Fulton,156.0,2.0
210620998,2/15/2021,LARCENY-FROM VEHICLE,Downtown,M,33.76761,-84.392184,2021-03-03,30313,Fulton,263.0,14.0
210621239,2/20/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.745866,-84.403827,2021-03-03,30313,Fulton,263.0,14.0
210631388,3/4/2021,AGG ASSAULT,Castleberry Hill,M,33.752623,-84.401202,2021-03-04,30313,Fulton,384.0,8.0
210640364,3/5/2021,AUTO THEFT,Downtown,M,33.76795,-84.391583,2021-03-05,30313,Fulton,230.0,5.0
210651218,3/6/2021,LARCENY-FROM VEHICLE,Downtown,M,33.760779,-84.395363,2021-03-06,30313,Fulton,297.0,5.0
210651971,3/6/2021,AUTO THEFT,Castleberry Hill,M,33.747591,-84.40373000000001,2021-03-06,30313,Fulton,297.0,5.0
210652192,3/6/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.751831,-84.398197,2021-03-06,30313,Fulton,297.0,5.0
210652428,3/5/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.745513,-84.404217,2021-03-06,30313,Fulton,297.0,5.0
210660268,3/6/2021,LARCENY-FROM VEHICLE,Downtown,M,33.764527,-84.391316,2021-03-07,30313,Fulton,231.0,1.0
210660839,3/6/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.75271,-84.40059000000001,2021-03-07,30313,Fulton,231.0,1.0
210660952,3/7/2021,LARCENY-FROM VEHICLE,Downtown,M,33.764971,-84.395772,2021-03-10,30313,Fulton,178.0,7.0
210661573,3/7/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.749812,-84.400944,2021-03-07,30313,Fulton,231.0,1.0
210662135,3/7/2021,LARCENY-NON VEHICLE,Castleberry Hill,M,33.749812,-84.400944,2021-03-08,30313,Fulton,216.0,4.0
210662680,3/7/2021,LARCENY-FROM VEHICLE,Downtown,M,33.766591,-84.39524300000001,2021-03-08,30313,Fulton,216.0,4.0
210662717,3/7/2021,LARCENY-FROM VEHICLE,Downtown,M,33.765852,-84.395844,2021-03-08,30313,Fulton,216.0,4.0
210662735,3/6/2021,AUTO THEFT,Downtown,M,33.767609,-84.391301,2021-03-08,30313,Fulton,216.0,4.0
210670441,3/5/2021,BURGLARY,Castleberry Hill,M,33.752623,-84.401202,2021-03-08,30313,Fulton,216.0,4.0
210670484,3/8/2021,AGG ASSAULT,Downtown,M,33.762925,-84.391942,2021-03-08,30313,Fulton,216.0,4.0
210670891,3/8/2021,LARCENY-NON VEHICLE,Castleberry Hill,M,33.749391,-84.404106,2021-03-08,30313,Fulton,216.0,4.0
210671533,3/8/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.746649,-84.403006,2021-03-08,30313,Fulton,216.0,4.0
210680763,3/8/2021,LARCENY-FROM VEHICLE,Downtown,M,33.766199,-84.397408,2021-03-09,30313,Fulton,166.0,1.0
210681273,3/7/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.750045,-84.403194,2021-03-09,30313,Fulton,166.0,1.0
210690213,3/10/2021,AGG ASSAULT,Castleberry Hill,M,33.744674,-84.40440500000001,2021-03-10,30313,Fulton,178.0,7.0
210700023,3/10/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.747671999999994,-84.401638,2021-03-11,30313,Fulton,185.0,9.0
210700208,3/10/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.750518,-84.400994,2021-03-11,30313,Fulton,185.0,9.0
210702075,3/11/2021,AGG ASSAULT,Castleberry Hill,M,33.752623,-84.401202,2021-03-11,30313,Fulton,185.0,9.0
210710057,3/12/2021,AUTO THEFT,Castleberry Hill,M,33.749159000000006,-84.39999399999999,2021-03-12,30313,Fulton,156.0,2.0
210711241,3/10/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.745866,-84.403827,2021-03-25,30313,Fulton,198.0,5.0
210711796,3/12/2021,LARCENY-NON VEHICLE,Castleberry Hill,M,33.752692,-84.40255400000001,2021-03-12,30313,Fulton,156.0,2.0
210711950,3/12/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.752115,-84.39904399999999,2021-03-12,30313,Fulton,156.0,2.0
210712199,3/12/2021,ROBBERY,Castleberry Hill,M,33.746351000000004,-84.402785,2021-03-12,30313,Fulton,156.0,2.0
210721509,3/12/2021,AUTO THEFT,Castleberry Hill,M,33.75271,-84.40059000000001,2021-03-13,30313,Fulton,141.0,5.0
210731705,3/14/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762011,-84.395747,2021-03-15,30313,Fulton,116.0,7.0
210750239,3/16/2021,AUTO THEFT,Castleberry Hill,M,33.745866,-84.403827,2021-03-16,30313,Fulton,183.0,1.0
210751600,3/16/2021,AUTO THEFT,Downtown,M,33.766589,-84.395579,2021-03-16,30313,Fulton,183.0,1.0
210760100,3/17/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.746444,-84.403684,2021-03-17,30313,Fulton,210.0,7.0
210760145,3/16/2021,AUTO THEFT,Downtown,M,33.765509,-84.395114,2021-03-17,30313,Fulton,210.0,7.0
210760883,3/6/2021,LARCENY-NON VEHICLE,Castleberry Hill,M,33.753563,-84.39952199999999,2021-03-18,30313,Fulton,211.0,2.0
210761417,3/17/2021,LARCENY-FROM VEHICLE,Downtown,M,33.761977,-84.395096,2021-03-17,30313,Fulton,210.0,7.0
210780123,3/19/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.746463,-84.403076,2021-03-19,30313,Fulton,180.0,4.0
210780868,3/18/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.745866,-84.403827,2021-03-19,30313,Fulton,180.0,4.0
210781850,3/19/2021,LARCENY-FROM VEHICLE,Downtown,M,33.762011,-84.395747,2021-03-19,30313,Fulton,180.0,4.0
210782012,3/19/2021,AGG ASSAULT,Downtown,M,33.764971,-84.395772,2021-03-20,30313,Fulton,208.0,8.0
210790128,3/19/2021,AUTO THEFT,Castleberry Hill,M,33.746206,-84.406192,2021-03-20,30313,Fulton,208.0,8.0
210800079,3/20/2021,LARCENY-FROM VEHICLE,Downtown,M,33.766475,-84.395151,2021-03-21,30313,Fulton,197.0,0.0
210800703,3/20/2021,LARCENY-FROM VEHICLE,Downtown,M,33.766201,-84.394354,2021-03-21,30313,Fulton,197.0,0.0
210831781,3/24/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.749812,-84.400944,2021-03-24,30313,Fulton,168.0,11.0
210831783,3/24/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.745695,-84.404032,2021-03-24,30313,Fulton,168.0,11.0
210841152,3/25/2021,AUTO THEFT,Downtown,M,33.767995,-84.39369,2021-03-25,30313,Fulton,198.0,5.0
210841367,3/25/2021,BURGLARY,Downtown,M,33.76871,-84.395519,2021-03-25,30313,Fulton,198.0,5.0
210841924,3/25/2021,LARCENY-FROM VEHICLE,Downtown,M,33.763465000000004,-84.39510200000001,2021-03-25,30313,Fulton,198.0,5.0
210850774,9/15/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.747574,-84.40174300000001,2021-03-26,30313,Fulton,153.0,3.0
210851074,3/25/2021,LARCENY-NON VEHICLE,Castleberry Hill,M,33.748717,-84.399557,2021-03-26,30313,Fulton,153.0,3.0
210852186,3/26/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.749871,-84.399027,2021-03-27,30313,Fulton,175.0,5.0
210852486,3/26/2021,LARCENY-FROM VEHICLE,Downtown,M,33.761714000000005,-84.39130899999999,2021-03-27,30313,Fulton,175.0,5.0
210861064,3/26/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.75188,-84.398767,2021-03-27,30313,Fulton,175.0,5.0
210861379,3/27/2021,LARCENY-FROM VEHICLE,Downtown,M,33.763465000000004,-84.39510200000001,2021-03-27,30313,Fulton,175.0,5.0
210861679,3/27/2021,AGG ASSAULT,Castleberry Hill,M,33.749812,-84.400944,2021-03-27,30313,Fulton,175.0,5.0
210870082,3/27/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.751967,-84.398156,2021-03-28,30313,Fulton,107.0,0.0
210871355,3/28/2021,LARCENY-FROM VEHICLE,Downtown,M,33.769988,-84.393415,2021-03-28,30313,Fulton,107.0,0.0
210871732,3/28/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.745513,-84.404217,2021-03-28,30313,Fulton,107.0,0.0
210880536,3/28/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.747892,-84.401614,2021-03-29,30313,Fulton,123.0,2.0
210880999,3/28/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.75188,-84.398767,2021-03-29,30313,Fulton,123.0,2.0
210881876,3/29/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.747892,-84.401614,2021-03-29,30313,Fulton,123.0,2.0
210881986,3/29/2021,LARCENY-FROM VEHICLE,Downtown,M,33.770503000000005,-84.39556,2021-03-30,30313,Fulton,134.0,3.0
210891353,3/25/2021,LARCENY-NON VEHICLE,Castleberry Hill,M,33.751253000000005,-84.398558,2021-03-30,30313,Fulton,134.0,3.0
210900402,3/30/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.748316,-84.402176,2021-03-31,30313,Fulton,186.0,5.0
210901337,3/31/2021,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.749447,-84.403719,2021-03-31,30313,Fulton,186.0,5.0
202570987,9/13/2020,ROBBERY,Downtown,M,33.76798,-84.39325,2020-09-13,30313,Fulton,100.0,2.0
202641773,9/20/2020,ROBBERY,Downtown,M,33.76724,-84.39806999999999,2020-09-21,30313,Fulton,54.0,0.0
202720265,9/28/2020,ROBBERY,Georgia Tech,E,33.77968,-84.39200000000001,2020-09-28,30313,Fulton,134.0,0.0
202570540,9/13/2020,ROBBERY,Downtown,M,33.76725,-84.39444,2020-09-13,30313,Fulton,100.0,2.0
202451472,9/1/2020,ROBBERY,Downtown,M,33.76372,-84.39626,2020-09-01,30313,Fulton,160.0,7.0
202720157,9/28/2020,ROBBERY,Downtown,M,33.76534,-84.39613,2020-09-28,30313,Fulton,134.0,0.0
202590660,9/15/2020,AGG ASSAULT,Downtown,M,33.764920000000004,-84.39546999999999,2020-09-15,30313,Fulton,102.0,4.0
202481514,9/4/2020,BURGLARY,Castleberry Hill,M,33.74651,-84.40219,2020-09-04,30313,Fulton,113.0,3.0
202550659,9/11/2020,BURGLARY,Castleberry Hill,M,33.75322,-84.39820999999999,2020-09-11,30313,Fulton,91.0,1.0
202450025,8/31/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76254,-84.39596999999999,2020-09-01,30313,Fulton,160.0,7.0
202450855,9/1/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76653,-84.39152,2020-09-01,30313,Fulton,160.0,7.0
202451149,8/4/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76271,-84.39166,2020-09-01,30313,Fulton,160.0,7.0
202451884,9/1/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76494,-84.39578,2020-09-01,30313,Fulton,160.0,7.0
202461817,9/2/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74964,-84.40132,2020-09-02,30313,Fulton,106.0,2.0
202481111,9/4/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76685,-84.39090999999999,2020-09-04,30313,Fulton,113.0,3.0
202500171,9/6/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76682,-84.39511999999999,2020-09-06,30313,Fulton,80.0,4.0
202500714,9/6/2020,LARCENY-FROM VEHICLE,Downtown,M,33.762809999999995,-84.39577,2020-09-06,30313,Fulton,80.0,4.0
202510226,9/6/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76269,-84.39702,2020-09-07,30313,Fulton,52.0,0.0
202510277,9/7/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76637,-84.396,2020-09-07,30313,Fulton,52.0,0.0
202511308,9/6/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74695,-84.40292,2020-09-07,30313,Fulton,52.0,0.0
202520020,9/7/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76426,-84.39571,2020-09-08,30313,Fulton,60.0,3.0
202530059,9/8/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74882,-84.39945,2020-09-09,30313,Fulton,135.0,3.0
202541688,9/10/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74964,-84.40132,2020-09-10,30313,Fulton,125.0,3.0
202560193,9/11/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76206,-84.39568,2020-09-12,30313,Fulton,97.0,1.0
202560360,9/12/2020,LARCENY-FROM VEHICLE,Downtown,M,33.766020000000005,-84.39631,2020-09-12,30313,Fulton,97.0,1.0
202561188,9/12/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76627,-84.39761,2020-09-12,30313,Fulton,97.0,1.0
202570183,9/12/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74728,-84.40426,2020-09-13,30313,Fulton,100.0,2.0
202570360,9/13/2020,LARCENY-FROM VEHICLE,Downtown,M,33.761340000000004,-84.39603000000001,2020-09-13,30313,Fulton,100.0,2.0
202570543,9/12/2020,LARCENY-FROM VEHICLE,Downtown,M,33.77004,-84.39596999999999,2020-09-13,30313,Fulton,100.0,2.0
202580195,9/13/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76269,-84.39702,2020-09-14,30313,Fulton,72.0,0.0
202581484,9/9/2020,LARCENY-FROM VEHICLE,Downtown,M,33.7632,-84.39636999999999,2020-09-14,30313,Fulton,72.0,0.0
202591776,9/15/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76269,-84.39702,2020-09-15,30313,Fulton,102.0,4.0
202591834,9/15/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74622,-84.40219,2020-09-15,30313,Fulton,102.0,4.0
202601460,9/16/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.7499,-84.40371,2020-09-16,30313,Fulton,162.0,0.0
202621952,9/19/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.7476,-84.4037,2020-09-19,30313,Fulton,97.0,1.0
202630143,9/18/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.746,-84.40276999999999,2020-09-19,30313,Fulton,97.0,1.0
202630772,9/18/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76352,-84.39708,2020-09-19,30313,Fulton,97.0,1.0
202632046,9/19/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.7476,-84.4037,2020-09-19,30313,Fulton,97.0,1.0
202640456,9/20/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.747690000000006,-84.40258,2020-09-20,30313,Fulton,46.0,0.0
202650158,9/21/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76263,-84.39675,2020-09-29,30313,Fulton,159.0,1.0
202650173,9/21/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76433,-84.39625,2020-09-21,30313,Fulton,54.0,0.0
202651623,9/21/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74964,-84.40132,2020-09-21,30313,Fulton,54.0,0.0
202680715,8/27/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74754,-84.40146,2020-09-24,30313,Fulton,85.0,1.0
202681012,9/24/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74625,-84.40335999999999,2020-09-24,30313,Fulton,85.0,1.0
202690703,9/24/2020,LARCENY-FROM VEHICLE,Downtown,M,33.7688,-84.39508000000001,2020-09-25,30313,Fulton,100.0,2.0
202691975,9/25/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76141,-84.39621,2020-09-25,30313,Fulton,100.0,2.0
202692035,9/25/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74859,-84.40245,2020-09-25,30313,Fulton,100.0,2.0
202700759,9/26/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.7514,-84.39874,2020-09-26,30313,Fulton,83.0,1.0
202710178,9/27/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74586,-84.40382,2020-09-27,30313,Fulton,54.0,3.0
202720460,9/28/2020,LARCENY-FROM VEHICLE,The Villages at Castleberry Hill,T,33.74505,-84.40523,2020-09-28,30313,Fulton,134.0,0.0
202720864,9/27/2020,LARCENY-FROM VEHICLE,Downtown,M,33.76274,-84.39619,2020-09-28,30313,Fulton,134.0,0.0
202721219,9/28/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74964,-84.40132,2020-09-28,30313,Fulton,134.0,0.0
202721409,9/28/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.75207,-84.39904,2020-09-28,30313,Fulton,134.0,0.0
202730019,9/20/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.74749,-84.40428,2020-09-29,30313,Fulton,159.0,1.0
202650482,9/19/2020,LARCENY-NON VEHICLE,Castleberry Hill,M,33.74834,-84.40059000000001,2020-09-21,30313,Fulton,54.0,0.0
202510664,9/3/2020,LARCENY-NON VEHICLE,Castleberry Hill,M,33.74848,-84.40423,2020-09-07,30313,Fulton,52.0,0.0
202581756,9/14/2020,LARCENY-NON VEHICLE,Downtown,M,33.76269,-84.39702,2020-09-14,30313,Fulton,72.0,0.0
202721084,9/20/2020,LARCENY-NON VEHICLE,Downtown,M,33.76271,-84.39166,2020-09-28,30313,Fulton,134.0,0.0
202450923,8/31/2020,AUTO THEFT,Castleberry Hill,M,33.74695,-84.40292,2020-09-01,30313,Fulton,160.0,7.0
202500984,9/4/2020,AUTO THEFT,Castleberry Hill,M,33.74661,-84.40311,2020-09-06,30313,Fulton,80.0,4.0
202590838,9/14/2020,AUTO THEFT,Castleberry Hill,M,33.74651,-84.40219,2020-09-15,30313,Fulton,102.0,4.0
202591809,9/15/2020,AUTO THEFT,Castleberry Hill,M,33.74892,-84.40045,2020-09-15,30313,Fulton,102.0,4.0
202610983,9/16/2020,AUTO THEFT,Castleberry Hill,M,33.74747,-84.40182,2020-09-17,30313,Fulton,118.0,2.0
202640855,9/20/2020,AUTO THEFT,Downtown,M,33.7641,-84.3908,2020-09-20,30313,Fulton,46.0,0.0
202650005,9/21/2020,AUTO THEFT,Downtown,M,33.76597,-84.39468000000001,2020-09-21,30313,Fulton,54.0,0.0
202660720,9/20/2020,AUTO THEFT,Downtown,M,33.76541,-84.39384,2020-09-22,30313,Fulton,47.0,1.0
202680962,9/20/2020,AUTO THEFT,Castleberry Hill,M,33.74824,-84.40041,2020-09-24,30313,Fulton,85.0,1.0
202710331,9/27/2020,AUTO THEFT,Downtown,M,33.76203,-84.39511999999999,2020-09-27,30313,Fulton,54.0,3.0
202470691,9/2/2020,AUTO THEFT,Downtown,M,33.76655,-84.39578,2020-09-03,30313,Fulton,178.0,4.0
203641742,12/29/2020,LARCENY-FROM VEHICLE,Downtown,M,33.763652,-84.397029,2020-12-30,30313,Fulton,518.0,6.0
203631630,12/28/2020,LARCENY-FROM VEHICLE,Downtown,M,33.763165,-84.39732099999999,2020-12-29,30313,Fulton,743.0,1.0
203641031,12/29/2020,LARCENY-FROM VEHICLE,Downtown,M,33.763382,-84.39511,2020-12-29,30313,Fulton,743.0,1.0
203630608,12/27/2020,LARCENY-FROM VEHICLE,Downtown,M,33.768062,-84.398326,2020-12-28,30313,Fulton,304.0,0.0
203631337,12/28/2020,AGG ASSAULT,Castleberry Hill,M,33.748749,-84.399629,2020-12-28,30313,Fulton,304.0,0.0
203631162,12/27/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.752233000000004,-84.401117,2020-12-28,30313,Fulton,304.0,0.0
203621316,12/28/2020,LARCENY-FROM VEHICLE,Downtown,M,33.763189000000004,-84.396397,2020-12-28,30313,Fulton,304.0,0.0
203620582,12/26/2020,LARCENY-FROM VEHICLE,Downtown,M,33.763189000000004,-84.396397,2020-12-27,30313,Fulton,235.0,0.0
203621171,12/27/2020,LARCENY-NON VEHICLE,Downtown,M,33.763382,-84.39511,2020-12-27,30313,Fulton,235.0,0.0
203621335,12/27/2020,LARCENY-FROM VEHICLE,Downtown,M,33.763165,-84.39732099999999,2020-12-27,30313,Fulton,235.0,0.0
203611490,12/26/2020,LARCENY-FROM VEHICLE,Downtown,M,33.763189000000004,-84.396397,2020-12-27,30313,Fulton,235.0,0.0
203620179,12/26/2020,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.747642,-84.40185600000001,2020-12-27,30313,Fulton,235.0,0.0
203620188,12/26/2020,LARCENY-FROM VEHICLE,Downtown,M,33.765149,-84.396438,2020-12-27,30313,Fulton,235.0,0.0
