offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apartment_office_prefix,apartment_number,location,watch,location_type,UC2_Literal,UCR_Number,neighborhood,npu,lat,long
201010030,4/10/2020,4/9/2020,9:00,4/10/2020,0:14,608,NA,2,507 STERLING ST NE,Morning Watch,13,AUTO THEFT,710,Candler Park,N,33.76762,-84.34453
201010314,4/10/2020,4/9/2020,22:00,4/10/2020,4:01,601,NA,NA,942 GLEN ARDEN WAY NE,Morning Watch,NA,AUTO THEFT,710,Virginia Highland,F,33.78513,-84.35649
201010450,4/10/2020,4/9/2020,23:00,4/10/2020,6:50,313,NA,NA,3226 FORREST PARK RD SE,Day Watch,20,AUTO THEFT,710,South River Gardens,Z,33.66621,-84.35499
201010503,4/10/2020,4/10/2020,7:45,4/10/2020,8:02,503,NA,NA,1184 SPRING STREETNW,Day Watch,23,AUTO THEFT,710,Midtown,E,33.78668,-84.38925
201010641,4/10/2020,4/10/2020,2:00,4/10/2020,10:01,304,NA,NA,136 VANIRA AVE SE,Day Watch,,AUTO THEFT,710,Peoplestown,V,33.72956,-84.38356
201010860,4/10/2020,4/10/2020,11:25,4/10/2020,12:41,302,NA,NA,1094 SIMS ST SW,Day Watch,NA,AUTO THEFT,710,Pittsburgh,V,33.72501,-84.40299
201011182,4/10/2020,4/10/2020,11:00,4/10/2020,11:30,603,NA,NA,386 NORTH AVE NE,Day Watch,21,AUTO THEFT,710,Old Fourth Ward,M,33.77154,-84.37445
201020071,4/11/2020,4/10/2020,4:30,4/11/2020,0:15,208,NA,3414,25 TERMINUS PL NE,NA,18,AUTO THEFT,710,North Buckhead,B,33.84596,-84.37157
201020460,4/11/2020,4/11/2020,5:00,4/11/2020,6:00,312,NA,NA,408 BELGARDE PL SE,Morning Watch,20,AUTO THEFT,710,Orchard Knob,Z,33.66477,-84.37671
201020564,4/11/2020,4/10/2020,23:00,4/11/2020,8:26,502,NA,NA,1302 W PEACHTREE ST NW,Day Watch,,AUTO THEFT,710,Midtown,E,33.79007,-84.3883
201020642,4/11/2020,4/10/2020,20:29,4/11/2020,9:31,502,NA,NA,98 ARTS CENTER WAY NE,Day Watch,,AUTO THEFT,710,Midtown,E,33.791,-84.38743
201021016,4/11/2020,4/9/2020,12:00,4/11/2020,14:15,601,NA,NA,1192 BRIARCLIFF PL NE,Evening Watch,20,AUTO THEFT,710,Virginia Highland,F,33.77739,-84.34825
201021278,4/11/2020,4/10/2020,21:30,4/11/2020,9:30,207,NA,NA,1475 MECASLIN ST NW,Day Watch,18,AUTO THEFT,710,Loring Heights,E,33.79539,-84.39947
201021285,4/11/2020,4/11/2020,17:00,4/11/2020,17:00,207,NA,NA,360 GARDEN LN NW,NA,,AUTO THEFT,710,Loring Heights,E,33.79802,-84.39956
201021293,4/11/2020,4/11/2020,17:50,4/11/2020,17:50,409,NA,NA,2091 CAMPBELLTON RD SW,Evening Watch,18,AUTO THEFT,710,Adams Park,R,33.70675,-84.45688
201021540,4/11/2020,4/11/2020,20:25,4/11/2020,20:27,309,NA,NA,2477 METROPOLITAN PKWY SW,Evening Watch,NA,AUTO THEFT,710,Perkerson,X,33.68711,-84.40862
201030263,4/14/2020,4/11/2020,22:00,4/12/2020,2:30,611,NA,NA,2795 HOSEA L WILLIAMS DR SE,Morning Watch,20,AUTO THEFT,710,East Lake,O,33.75123,-84.29545
201030595,4/12/2020,4/11/2020,16:00,4/12/2020,10:00,204,NA,NA,124 WOODMERE SQ NW,Day Watch,18,AUTO THEFT,710,Cross Creek,C,33.81802,-84.42532
201030809,4/12/2020,4/10/2020,15:00,4/12/2020,13:30,601,NA,4,919 GREENWOOD AVE NE,Evening Watch,13,AUTO THEFT,710,Virginia Highland,F,33.77635,-84.3572
201031280,4/12/2020,4/12/2020,20:21,4/12/2020,20:21,110,NA,NA,1783 JOHNSON RD NW,Evening Watch,26,AUTO THEFT,710,Rockdale,G,33.78547,-84.44593
201040406,4/13/2020,4/12/2020,23:30,4/13/2020,7:40,102,NA,301,809 MAGNOLIA WAY NW,Day Watch,26,AUTO THEFT,710,Vine City,L,33.75823,-84.41411
201040420,4/13/2020,4/13/2020,2:30,4/13/2020,2:40,613,NA,NA,2036 ARLINGTON AVE NE,Day Watch,20,AUTO THEFT,710,Lindridge/Martin Manor,F,33.81031,-84.35007
201040688,4/13/2020,4/13/2020,11:10,4/13/2020,11:14,401,NA,NA,871 WHITE ST SW,Day Watch,20,AUTO THEFT,710,West End,T,33.73244,-84.41635
201040997,4/13/2020,4/12/2020,14:00,4/13/2020,13:30,211,NA,B-4,50 TERRACE DR NE,Evening Watch,13,AUTO THEFT,710,Peachtree Hills,B,33.82148,-84.38674
201041020,4/13/2020,4/13/2020,15:31,4/13/2020,15:32,511,NA,C,69 PEACHTREE ST SW,Evening Watch,,AUTO THEFT,710,Downtown,M,33.75278,-84.39171
201041190,4/13/2020,4/11/2020,11:30,4/13/2020,17:09,613,NA,B-3,1445 MONROE DR NE,Day Watch,20,AUTO THEFT,710,Morningside/Lenox Park,F,33.79407,-84.36714
201041464,4/13/2020,4/12/2020,12:00,4/13/2020,19:30,206,NA,F3,430 LINDBERGH DR NE,Evening Watch,28,AUTO THEFT,710,Garden Hills,B,33.82227,-84.37336
201050430,4/14/2020,4/14/2020,8:30,4/14/2020,8:30,502,NA,NA,31 GOLF CIR NE,Day Watch,20,AUTO THEFT,710,Ansley Park,E,33.80117,-84.37606
201050802,4/14/2020,4/5/2020,13:30,4/14/2020,12:30,201,NA,1105,3276 NORTHSIDE PKWY NW,Evening Watch,18,AUTO THEFT,710,NA,C,33.84463,-84.42576
201051387,4/14/2020,4/14/2020,19:45,4/14/2020,19:49,507,NA,NA,300 MARIETTA ST NW,Evening Watch,13,AUTO THEFT,710,Downtown,M,33.76141,-84.39621
201060636,4/15/2020,4/15/2020,3:25,4/15/2020,3:30,403,NA,NA,1538 PINEVIEW TER SW,Morning Watch,,AUTO THEFT,710,Cascade Avenue/Road,S,33.7285,-84.4383
201060969,4/15/2020,4/15/2020,14:31,4/15/2020,14:33,209,NA,NA,3669 POWERS FERRY RD NE,Evening Watch,23,AUTO THEFT,710,East Chastain Park,B,33.85641,-84.38288
201061111,4/15/2020,4/13/2020,16:00,4/15/2020,15:30,601,NA,NA,959 TODD RD NE,Evening Watch,13,AUTO THEFT,710,Virginia Highland,F,33.78084,-84.35571
201061306,4/15/2020,4/15/2020,16:29,4/15/2020,17:55,410,NA,NA,2098 CAMPBELLTON RD SW,Evening Watch,18,AUTO THEFT,710,Campbellton Road,R,33.70645,-84.45715
201061644,4/15/2020,4/15/2020,11:00,4/15/2020,12:00,303,NA,NA,565 WELLS ST SW,Morning Watch,26,AUTO THEFT,710,Mechanicsville,V,33.74005,-84.40649
201070129,4/16/2020,4/16/2020,1:20,4/16/2020,1:22,501,NA,NA,455 14TH ST NW,Morning Watch,18,AUTO THEFT,710,Home Park,E,33.78629,-84.40208
201070419,4/16/2020,4/16/2020,5:00,4/16/2020,5:47,508,NA,NA,16 W PEACHTREE PL NW,Morning Watch,13,AUTO THEFT,710,Downtown,M,33.7639,-84.388
201070828,4/16/2020,4/14/2020,9:00,4/14/2020,11:00,103,NA,NA,2011 BOLTON RD NW @PERRY HOME BRANCH,Day Watch,18,AUTO THEFT,710,Riverside,D,33.8104,-84.47705
201071005,4/16/2020,4/16/2020,13:15,4/16/2020,13:25,613,NA,NA,1563 JOHNSON RD NE,Evening Watch,20,AUTO THEFT,710,Morningside/Lenox Park,F,33.79731,-84.34936
201071021,4/16/2020,4/13/2020,18:30,4/16/2020,11:30,201,NA,4307,1401 W PACES FERRY RD NW,Day Watch,18,AUTO THEFT,710,Paces,A,33.84869,-84.43182
201080481,4/17/2020,4/14/2020,16:00,4/17/2020,7:00,211,NA,NA,2175 PIEDMONT RD NE,NA,19,AUTO THEFT,710,Lindridge/Martin Manor,F,33.81716,-84.36632
201080815,4/17/2020,4/16/2020,16:00,4/17/2020,11:42,401,NA,NA,921 WHITE ST SW,Morning Watch,,AUTO THEFT,710,West End,T,33.7299,-84.4163
201080877,4/17/2020,4/13/2020,23:00,4/14/2020,9:00,409,NA,NA,1352 CASCADE FALLS DR SW,Morning Watch,13,AUTO THEFT,710,Cascade Heights,I,33.71701,-84.49632
201081014,4/17/2020,4/16/2020,20:00,4/17/2020,14:12,409,NA,NA,2327 COUNTRY CLUB DR SW,Morning Watch,20,AUTO THEFT,710,Southwest,R,33.69225,-84.49462
201081796,4/17/2020,4/17/2020,21:00,4/17/2020,22:00,510,NA,NA,66 DECATUR ST SE,Evening Watch,18,AUTO THEFT,710,Downtown,M,33.75326,-84.3877
201090572,4/18/2020,4/18/2020,7:00,4/18/2020,7:44,403,NA,NA,1536 MAYFLOWER AVE SW,Day Watch,21,AUTO THEFT,710,Cascade Avenue/Road,S,33.72708,-84.4383
201090800,4/18/2020,4/17/2020,18:00,4/18/2020,9:00,407,NA,NA,3649 DOVER BLVD SW,Day Watch,13,AUTO THEFT,710,Wisteria Gardens,H,33.75403,-84.50713
201090860,4/18/2020,4/18/2020,1:36,4/18/2020,11:53,501,NA,NA,391 17TH ST NW,Day Watch,18,AUTO THEFT,710,Atlantic Station,E,33.79146,-84.40053
201091085,4/18/2020,4/17/2020,22:30,4/18/2020,14:00,504,NA,5001,950 MARIETTA ST NW,Evening Watch,20,AUTO THEFT,710,Marietta Street Artery,E,33.77689,-84.40807
201091154,4/18/2020,4/18/2020,14:00,4/18/2020,14:40,205,NA,NA,2205 NORTHSIDE DR NW,Evening Watch,18,AUTO THEFT,710,NA,C,33.81493,-84.40582
201091265,4/18/2020,4/18/2020,16:00,4/18/2020,16:30,310,NA,NA,2268 JERNIGAN PL SE,Evening Watch,13,AUTO THEFT,710,Lakewood,Z,33.69103,-84.36997
201091943,4/18/2020,4/18/2020,22:30,4/18/2020,22:45,512,NA,NA,232 FORSYTH ST SW,Morning Watch,13,AUTO THEFT,710,Downtown,M,33.7484,-84.39685
201100740,4/19/2020,4/18/2020,17:07,4/19/2020,12:30,607,NA,NA,1104 NAPIER ST SE,Day Watch,20,AUTO THEFT,710,Woodland Hills,W,33.71917,-84.35278
201100933,4/19/2020,4/19/2020,16:00,4/19/2020,16:00,305,NA,NA,150 MILTON AVE SE @B&L WRECKER,Evening Watch,13,AUTO THEFT,710,Chosewood Park,Y,33.72147,-84.38306
201101216,4/19/2020,4/19/2020,11:38,4/19/2020,11:38,501,NA,1008,391 17TH ST NW,Day Watch,18,AUTO THEFT,710,Atlantic Station,E,33.79109,-84.4009
201110549,4/20/2020,4/19/2020,17:00,4/20/2020,8:00,601,NA,NA,960 LOS ANGELES AVE NE,Day Watch,20,AUTO THEFT,710,Virginia Highland,F,33.78408,-84.3559
201110768,4/20/2020,4/19/2020,23:00,4/20/2020,3:10,208,NA,T-31,3645 HABERSHAM RD NE,Morning Watch,18,AUTO THEFT,710,Buckhead Forest,B,33.8532,-84.38252
201120148,4/21/2020,4/21/2020,0:20,4/21/2020,1:23,113,NA,1112,1620 HOLLYWOOD RD NW,Morning Watch,18,AUTO THEFT,710,Scotts Crossing,G,33.79988,-84.47023
201120599,4/21/2020,4/21/2020,9:58,4/21/2020,11:00,109,NA,NA,474 CENTER HILL AVE NW,Day Watch,20,AUTO THEFT,710,Center Hill,J,33.76825,-84.46397
201120908,4/21/2020,4/21/2020,13:20,4/21/2020,13:25,503,NA,NA,970 SPRING ST NW,Day Watch,18,AUTO THEFT,710,Midtown,E,33.78123,-84.38946
201120991,4/21/2020,4/18/2020,19:00,4/19/2020,14:00,114,NA,NA,3651 CROFT PL NW,Evening Watch,20,AUTO THEFT,710,Carroll Heights,H,33.7755,-84.50701
201131590,4/22/2020,4/22/2020,13:00,4/22/2020,18:30,612,NA,NA,1636 FLAT SHOALS RD SE,Evening Watch,20,AUTO THEFT,710,East Atlanta,W,33.73111,-84.33418
201140087,4/23/2020,4/21/2020,23:00,4/23/2020,0:30,311,NA,NA,I-75 NB EXPY SW / CLEVELAND AVE SW,Morning Watch,13,AUTO THEFT,710,Glenrose Heights,Z,33.68112,-84.39837
201140555,4/23/2020,4/18/2020,19:00,4/22/2020,11:00,313,NA,325,I-285 WB EXPY SE / JONESBORO RD SE,Evening Watch,99,AUTO THEFT,710,South River Gardens,Z,33.65221,-84.3671
201140976,4/23/2020,4/11/2020,15:00,4/23/2020,13:50,406,NA,NA,311 SCOTT ST SW,Morning Watch,99,AUTO THEFT,710,NA,I,33.74901,-84.49482
201151025,4/24/2020,4/23/2020,19:00,4/24/2020,14:06,507,NA,NA,185 WALKER ST SW,Evening Watch,18,AUTO THEFT,710,Castleberry Hill,M,33.74981,-84.40185
201151279,4/24/2020,4/24/2020,16:00,4/24/2020,16:05,201,NA,NA,2275 MARIETTA BLVD NW,Evening Watch,18,AUTO THEFT,710,NA,C,33.81979,-84.45051
201151366,4/24/2020,4/24/2020,16:16,4/24/2020,16:16,412,NA,NA,3709 CAMPBELLTON RD SW,Evening Watch,18,AUTO THEFT,710,Ben Hill Acres,P,33.69075,-84.50969
201151779,4/24/2020,4/24/2020,20:50,4/24/2020,21:30,104,NA,NA,3 JOSEPH E LOWERY BLVD SW,Evening Watch,23,AUTO THEFT,710,Ashview Heights,T,33.75459,-84.41766
201161276,4/25/2020,4/25/2020,17:27,4/25/2020,17:27,408,NA,NA,1722 CAMPBELLTON RD SW,Evening Watch,23,AUTO THEFT,710,NA,R,33.71107,-84.44411
201161607,4/25/2020,4/25/2020,20:15,4/25/2020,20:15,502,NA,NA,1270 W PEACHTREE ST NW @ATLANTA TOWERS,Evening Watch,18,AUTO THEFT,710,Midtown,E,33.78937,-84.3882
201161874,4/25/2020,4/25/2020,23:06,4/25/2020,23:06,111,NA,NA,2980 DELMAR LN NW,Morning Watch,26,AUTO THEFT,710,NA,I,33.75509,-84.48491
201170636,4/26/2020,4/25/2020,20:00,4/26/2020,1:16,410,NA,CC8,2328 CAMPBELLTON RD SW ,Evening Watch,26,AUTO THEFT,710,Campbellton Road,R,33.70439,-84.4634
201170972,4/26/2020,4/26/2020,1:30,4/26/2020,15:28,107,NA,NA,1980 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,24,AUTO THEFT,710,Grove Park,J,33.77593,-84.44938
201171292,4/26/2020,4/25/2020,9:30,4/26/2020,5:30,303,NA,NA,515 FULTON ST SW,Evening Watch,,AUTO THEFT,710,Mechanicsville,V,33.741,-84.40447
201180042,4/27/2020,4/26/2020,18:00,4/27/2020,0:23,302,1,1107,765 MCDANIEL ST SW,Morning Watch,18,AUTO THEFT,710,Pittsburgh,V,33.73396,-84.40177
201180137,4/27/2020,4/27/2020,0:10,4/27/2020,0:15,205,NA,NA,1892 HOWELL MILL RD NW,Morning Watch,23,AUTO THEFT,710,Wildwood (NPU-C),C,33.80673,-84.41316
201180649,4/27/2020,4/27/2020,3:45,4/27/2020,9:44,104,NA,NA,246 ROSSER ST SW,Day Watch,13,AUTO THEFT,710,Ashview Heights,T,33.74824,-84.42414
201181256,4/27/2020,4/27/2020,16:11,4/27/2020,16:13,210,NA,NA,3637 PEACHTREE RD NE @BORDERS BOOK & MUSIC,Evening Watch,12,AUTO THEFT,710,Lenox,B,33.85325,-84.35832
201181735,4/27/2020,4/27/2020,21:59,4/27/2020,22:00,507,NA,2211,210 PETERS ST SW,Evening Watch,18,AUTO THEFT,710,Castleberry Hill,M,33.74866,-84.4002
201181737,4/27/2020,4/27/2020,22:00,4/27/2020,22:00,503,NA,NA,915 W PEACHTREE ST NE,Morning Watch,13,AUTO THEFT,710,Midtown,E,33.77975,-84.38698
201190352,4/28/2020,4/28/2020,4:20,4/28/2020,4:42,104,NA,5013,965 SELLS AVE SW,Morning Watch,18,AUTO THEFT,710,Harris Chiles,T,33.74547,-84.41945
201190623,4/28/2020,4/27/2020,22:00,4/28/2020,9:49,608,NA,NA,434 STERLING ST NE,Day Watch,20,AUTO THEFT,710,Candler Park,N,33.76616,-84.34493
201190988,4/28/2020,4/25/2020,11:35,4/26/2020,0:05,505,NA,NA,815 WILLIAMS ST NW,Morning Watch,,AUTO THEFT,710,Midtown,E,33.77731,-84.39037
201190999,4/28/2020,3/31/2020,13:00,4/24/2020,14:00,111,NA,100,2457 MARTIN L KING JR DR NW,Day Watch,18,AUTO THEFT,710,Harland Terrace,I,33.7521,-84.46794
201191606,4/28/2020,4/28/2020,20:02,4/28/2020,20:20,103,NA,NA,1176 CHATTAHOOCHEE AVE NW,Evening Watch,,AUTO THEFT,710,Blandtown,D,33.80058,-84.42561
201200040,4/29/2020,4/29/2020,0:01,4/29/2020,0:22,504,NA,1002,950 MARIETTA ST NW,Morning Watch,18,AUTO THEFT,710,Marietta Street Artery,E,33.77689,-84.40807
201200538,4/29/2020,4/28/2020,21:00,4/29/2020,8:00,313,NA,NA,722 TARA CIR SE,Morning Watch,20,AUTO THEFT,710,South River Gardens,Z,33.66627,-84.36644
201201283,4/29/2020,4/29/2020,16:20,4/29/2020,16:27,103,NA,NA,1530 ELLSWORTH INDUSTRIAL BLVD NW,Evening Watch,18,AUTO THEFT,710,Blandtown,D,33.79686,-84.42789
201201326,4/29/2020,4/28/2020,19:30,4/28/2020,19:53,605,NA,NA,742 MERCER ST SE,Evening Watch,13,AUTO THEFT,710,Grant Park,W,33.73579,-84.36303
201210375,4/30/2020,4/29/2020,21:00,4/30/2020,6:00,312,NA,NA,125 GLENROSE CIR SW,Day Watch,20,AUTO THEFT,710,Glenrose Heights,Z,33.67087,-84.39269
201210456,4/30/2020,4/29/2020,21:00,4/30/2020,8:13,307,NA,NA,174 ADAIR AVE SE,Day Watch,20,AUTO THEFT,710,Lakewood Heights,Y,33.70651,-84.38243
201210738,4/30/2020,4/28/2020,17:00,4/30/2020,12:00,504,NA,NA,800 MARIETTA ST NW,Day Watch,18,AUTO THEFT,710,Marietta Street Artery,E,33.77381,-84.40575
201210831,4/30/2020,4/30/2020,11:45,4/30/2020,12:40,405,NA,NA,3050 MARTIN L KING JR DR SW,Day Watch,18,AUTO THEFT,710,Harland Terrace,I,33.75177,-84.4857
201211522,4/30/2020,4/27/2020,18:00,4/28/2020,18:00,407,NA,NA,4083 ESTER DR SW,Morning Watch,20,AUTO THEFT,710,Wilson Mill Meadows,H,33.75414,-84.52117
201211786,4/30/2020,4/30/2020,23:00,4/30/2020,23:05,505,NA,NA,615 SPRING ST NW,Morning Watch,21,AUTO THEFT,710,Midtown,E,33.77145,-84.38874
201220406,5/1/2020,4/30/2020,11:00,5/1/2020,4:10,412,NA,2110,2100 SOUTHWOOD BLVD SW,Morning Watch,26,AUTO THEFT,710,NA,P,33.6721,-84.50122
201220736,5/1/2020,3/29/2020,0:00,4/29/2020,12:00,204,NA,NA,1244 COLLIER RD NW,NA,18,AUTO THEFT,710,Underwood Hills,D,33.81159,-84.42851
201221458,5/1/2020,5/1/2020,10:00,5/1/2020,17:34,309,NA,NA,800 BROOKDALE DR SW,Evening Watch,20,AUTO THEFT,710,Perkerson,X,33.68624,-84.41546
201221541,5/1/2020,4/27/2020,1:00,5/1/2020,18:00,605,NA,NA,WOODWARD AVE SE / MARTIN ST SE,Day Watch,18,AUTO THEFT,710,Capitol Gateway,V,33.74564,-84.38385
201240728,5/3/2020,5/3/2020,2:00,5/3/2020,10:50,103,NA,NA,1909 RED EAGLE WALK NW,Morning Watch,20,AUTO THEFT,710,Bolton,D,33.81147,-84.45227
201241399,5/3/2020,5/2/2020,2:14,5/3/2020,6:00,312,NA,NA,3849 BROWNS MILL RD SW,Evening Watch,23,AUTO THEFT,710,Glenrose Heights,Z,33.65279,-84.39361
201250423,5/4/2020,5/2/2020,13:00,5/4/2020,7:00,303,NA,3212,565 MCDANIEL ST,Day Watch,18,AUTO THEFT,710,Mechanicsville,V,33.73977,-84.40237
201250514,5/4/2020,5/3/2020,19:30,5/4/2020,6:00,409,NA,NA,2269 STAR MIST DR SW,Morning Watch,13,AUTO THEFT,710,Southwest,R,33.69455,-84.49055
201251030,5/4/2020,5/4/2020,13:30,5/4/2020,13:40,410,NA,NA,2098 CAMPBELLTON RD SW,Day Watch,18,AUTO THEFT,710,Campbellton Road,R,33.70645,-84.45715
201251132,5/4/2020,5/4/2020,15:09,5/4/2020,15:39,308,NA,NA,1835 HENRY THOMAS DR,Evening Watch,18,AUTO THEFT,710,Thomasville Heights,Z,33.70434,-84.35681
201251263,5/4/2020,5/4/2020,16:20,5/4/2020,16:46,302,NA,NA,1096 IRA ST SW,Evening Watch,20,AUTO THEFT,710,Pittsburgh,V,33.72501,-84.39979
201260103,5/5/2020,5/5/2020,1:00,5/5/2020,1:10,304,NA,NA,1078 HANK AARON DR SE,Morning Watch,13,AUTO THEFT,710,Peoplestown,V,33.72547,-84.38806
201261055,5/5/2020,5/5/2020,14:40,5/5/2020,15:00,104,NA,NA,1720 MARTIN L KING JR DR SW,Evening Watch,7,AUTO THEFT,710,Mozley Park,K,33.75083,-84.44341
201261344,5/5/2020,5/4/2020,15:00,5/4/2020,16:00,206,NA,NA,297 E PACES FERRY RD NE,Evening Watch,18,AUTO THEFT,710,Buckhead Village,B,33.83893,-84.37852
201261749,5/5/2020,5/5/2020,21:00,5/5/2020,21:26,401,NA,B,576 LEE ST SW,Evening Watch,18,AUTO THEFT,710,West End,T,33.7395,-84.41397
201270064,5/6/2020,5/6/2020,0:20,5/6/2020,0:25,110,NA,NA,116 JOHNSON RD NW,NA,,AUTO THEFT,710,Grove Park,J,33.78387,-84.45162
201270792,5/6/2020,5/6/2020,10:09,5/6/2020,10:47,614,NA,NA,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,Day Watch,18,AUTO THEFT,710,Midtown,E,33.77469,-84.36561
201270981,5/6/2020,5/5/2020,20:00,5/6/2020,11:00,209,NA,NA,4270 W CLUB LN NE,Evening Watch,20,AUTO THEFT,710,Brookhaven,B,33.87147,-84.35491
201271170,5/6/2020,5/6/2020,5:25,5/6/2020,14:30,303,NA,NA,501 PULLIAM ST SW,Evening Watch,18,AUTO THEFT,710,Mechanicsville,V,33.74038,-84.39273
201271356,5/6/2020,5/5/2020,4:49,5/5/2020,4:58,604,NA,NA,691 JOHN WESLEY DOBBS AVE NE,Evening Watch,13,AUTO THEFT,710,Old Fourth Ward,M,33.75901,-84.36484
201271392,5/6/2020,5/6/2020,16:20,5/6/2020,16:28,414,NA,610,3755 CARMIA DR SW,Evening Watch,18,AUTO THEFT,710,Princeton Lakes,P,33.6569,-84.51004
201271652,5/6/2020,5/6/2020,17:30,5/6/2020,18:45,201,NA,NA,2465 WARREN RD NW,Evening Watch,18,AUTO THEFT,710,Ridgewood Heights,C,33.82291,-84.44514
201278065,5/6/2020,5/6/2020,22:10,5/6/2020,22:18,707,NA,NA,2351 RENTAL CAR CENTER PKWY SW,Evening Watch,1,AUTO THEFT,710,NA,NA,0,0
201280042,5/7/2020,5/6/2020,23:30,5/7/2020,0:17,312,NA,NA,5 CLEVELAND AVE SE,Morning Watch,18,AUTO THEFT,710,Glenrose Heights,Z,33.68089,-84.38851
201280998,5/7/2020,5/7/2020,13:15,5/7/2020,13:45,305,NA,1504,201 MOURY AVE SW,Day Watch,,AUTO THEFT,710,The Villages at Carver,Y,33.71691,-84.39276
201281976,5/7/2020,5/7/2020,20:30,5/7/2020,22:40,508,NA,2617,305 CENTENNIAL OLYMPIC P DR NW,Evening Watch,13,AUTO THEFT,710,Downtown,M,33.76292,-84.39191
201290496,5/8/2020,5/8/2020,6:30,5/8/2020,6:45,408,NA,NA,1454 WESTRIDGE RD SW,Day Watch,20,AUTO THEFT,710,Venetian Hills,S,33.71594,-84.44649
201290874,5/12/2020,5/8/2020,11:15,5/8/2020,15:00,301,NA,NA,866 866 MURPHY AVE,Day Watch,NA,AUTO THEFT,710,Adair Park,V,33.73255,-84.41239
201291145,5/8/2020,5/8/2020,14:37,5/8/2020,14:37,606,NA,NA,247 MORELAND AVE SE,Evening Watch,,AUTO THEFT,710,Reynoldstown,N,33.74699,-84.34958
201300627,5/9/2020,5/8/2020,15:00,5/9/2020,8:00,607,NA,NA,1638 WOODLAND AVE SE,Day Watch,20,AUTO THEFT,710,Custer/McDonough/Guice,W,33.70954,-84.35227
201300660,5/9/2020,5/8/2020,10:00,5/9/2020,9:10,508,NA,NA,123 LUCKIE ST,Day Watch,NA,AUTO THEFT,710,Downtown,M,33.75798,-84.38978
201300663,5/9/2020,5/9/2020,8:45,5/9/2020,8:50,401,NA,1,938 MATHEWS ST SW,Day Watch,,AUTO THEFT,710,West End,T,33.73454,-84.41849
201300785,5/9/2020,5/8/2020,20:45,5/9/2020,10:00,602,NA,2204,240 N HIGHLAND AVE NE,Morning Watch,13,AUTO THEFT,710,Inman Park,N,33.76183,-84.36026
201300970,5/9/2020,5/9/2020,12:50,5/9/2020,13:00,301,NA,NA,775 BONNIE BRAE AVE SW,Day Watch,13,AUTO THEFT,710,Adair Park,V,33.73041,-84.41316
201302132,5/9/2020,5/9/2020,22:25,5/9/2020,22:30,501,NA,NA,608 14TH ST NW,Morning Watch,23,AUTO THEFT,710,Home Park,E,33.78578,-84.40707
201302297,5/9/2020,5/9/2020,23:30,5/10/2020,0:00,414,NA,N-212,3390 FAIRBURN RD SW,Morning Watch,26,AUTO THEFT,710,Ben Hill,P,33.6639,-84.52377
201310211,5/10/2020,5/10/2020,1:53,5/10/2020,3:58,401,NA,NA,981 OAK ST SW,Morning Watch,20,AUTO THEFT,710,West End,T,33.74094,-84.41983
201310475,5/10/2020,5/9/2020,20:00,5/10/2020,7:15,403,NA,NA,1444 LANVALE DR SW,Day Watch,20,AUTO THEFT,710,Oakland City,S,33.72404,-84.43522
201310686,5/10/2020,5/10/2020,1:30,5/10/2020,11:15,502,NA,NA,163 WESTMINSTER DR NE,Day Watch,13,AUTO THEFT,710,Ansley Park,E,33.79241,-84.37587
201310794,5/10/2020,4/23/2020,8:00,5/10/2020,12:43,207,NA,NA,1700 NORTHSIDE DR NW,Day Watch,18,AUTO THEFT,710,Berkeley Park,D,33.80077,-84.40869
201310838,5/10/2020,5/10/2020,13:10,5/10/2020,13:20,411,NA,NA,2975 HEADLAND DR ,Day Watch,18,AUTO THEFT,710,Southwest,R,33.69258,-84.49059
201310861,5/10/2020,5/9/2020,17:00,5/10/2020,13:30,201,NA,NA,1418 WESLEY WALK NW,Evening Watch,,AUTO THEFT,710,Margaret Mitchell,A,33.83668,-84.4309
201311578,5/10/2020,5/10/2020,20:50,5/10/2020,21:00,411,NA,NA,3040 HEADLAND DR SW,Evening Watch,7,AUTO THEFT,710,Greenbriar,R,33.68948,-84.48818
201311644,5/10/2020,5/10/2020,21:30,5/10/2020,21:50,510,NA,NA,120 PIEDMONT AVE NE,Evening Watch,23,AUTO THEFT,710,Downtown,M,33.75776,-84.38252
201311761,5/10/2020,5/10/2020,23:06,5/10/2020,23:06,104,NA,NA,1720 MARTIN L KING JR DR SW,Morning Watch,,AUTO THEFT,710,Mozley Park,K,33.75083,-84.44341
201320070,5/11/2020,5/11/2020,0:41,5/11/2020,0:41,303,NA,NA,656 PRYOR ST SW,Morning Watch,21,AUTO THEFT,710,Mechanicsville,V,33.73699,-84.39438
201320561,5/11/2020,5/11/2020,8:30,5/11/2020,8:40,109,NA,B,2437 BELLVIEW AVE NW,Day Watch,26,AUTO THEFT,710,Center Hill,J,33.77756,-84.46709
201320950,5/11/2020,5/11/2020,13:09,5/11/2020,13:11,603,NA,NA,356 BOULEVARD NE,Day Watch,23,AUTO THEFT,710,Old Fourth Ward,M,33.76421,-84.37206
201321118,5/11/2020,5/10/2020,16:30,5/11/2020,14:30,104,NA,NA,AGNES JONES PL SW / WESTVIEW DR SW,Evening Watch,13,AUTO THEFT,710,Ashview Heights,T,33.74798,-84.42137
